dataset_name,size_on_rses_gb,rses,on_tape
/BprimeBToHB_M-700_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,14.473456908,"T1_US_FNAL_Disk,T1_FR_CCIN2P3_Tape,T2_PK_NCP",True
/BprimeBToTW_M-1800_Width-10p_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,10.751437512,"T1_ES_PIC_Tape,T2_US_Nebraska",True
/BprimeBToTW_M-1900_Width-10p_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,10.638083358,"T1_IT_CNAF_Tape,T2_US_Wisconsin",True
/BprimeBToTW_M-800_Width-30p_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,10.239541846,"T2_US_MIT,T1_IT_CNAF_Tape",True
/BprimeTToBZ_M-1400_Width-20p_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,44.749572586,"T1_US_FNAL_Tape,T2_US_Purdue",True
/BprimeTToHB_M-1000_RH_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,34.422522518,"T1_ES_PIC_Tape,T2_US_Purdue",True
/BprimeTToHB_M-1400_RH_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,35.456574444,"T1_US_FNAL_Disk,T1_FR_CCIN2P3_Tape",True
/BprimeTToHB_M-1700_LH_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,35.835499448,"T2_US_UCSD,T1_RU_JINR_Tape",True
/BprimeTToTW_M-800_Width-10p_RH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,11.71030557,"T1_RU_JINR_Tape,T2_US_Nebraska",True
/BprimeTToZB_M-700_RH_TuneCUETP8M1_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,32.736257706,"T1_US_FNAL_Disk,T1_ES_PIC_Tape",True
